"0"20240525"083628"Z20SDO"
"1"1204"0"010005574"08523"0"00"20240524" 000000000000000032"0"00"
"1"1204"0"010005609"81090"0"00"20240524" 000000000000000200"0"00"
"1"1204"0"010005664"00807"0"00"20240524" 000000000000002267"0"00"
"1"1204"0"010005664"07000"0"00"20240524" 000000000000003833"2"00"
"1"1204"0"010005664"81086"0"00"20240524" 000000000000001320"0"00"
"1"1204"0"010005664"81088"0"00"20240524" 000000000000000549"0"00"
"1"1204"0"010005703"00094"0"00"20240524" 000000000000000250"0"00"
"1"1204"0"010005703"07000"0"00"20240524" 000000000000000419"2"00"
"1"1204"0"010005703"08006"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"010005703"08529"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"010005703"08549"0"00"20240524" 000000000000000004"0"00"
"1"1204"0"010005703"08550"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"010005703"08551"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"010005703"08552"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"010005703"08553"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"010005703"08554"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"010005703"08555"0"00"20240524" 000000000000000004"0"00"
"1"1204"0"010005703"08556"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"010005703"08557"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"010005741"00007"0"00"20240524" 000000000000000750"0"00"
"1"1204"0"010005741"00457"0"00"20240524" 000000000000001400"0"00"
"1"1204"0"010005741"00710"0"00"20240524" 000000000000000500"0"00"
"1"1204"0"010005741"00742"0"00"20240524" 000000000000000086"0"00"
"1"1204"0"010005741"00839"0"00"20240524" 000000000000001950"0"00"
"1"1204"0"010005741"05921"0"00"20240524" 000000000000005000"0"00"
"1"1204"0"010005741"05927"0"00"20240524" 000000000000000500"0"00"
"1"1204"0"010005741"81088"0"00"20240524" 000000000000000092"0"00"
"1"1204"0"010005741"81090"0"00"20240524" 000000000000000161"0"00"
"1"1204"0"010005741"81092"0"00"20240524" 000000000000000137"0"00"
"1"1204"0"010005748"05921"0"00"20240524" 000000000000081674"0"00"
"1"1204"0"010005748"05927"0"00"20240524" 000000000000000142"0"00"
"1"1204"0"010005962"07000"0"00"20240524" 000000000000058481"2"00"
"1"1204"0"010005962"55469"0"00"20240524" 000000000000049080"0"00"
"1"1204"0"010005997"00019"0"00"20240524" 000000000000010000"0"00"
"1"1204"0"010005997"00534"0"00"20240524" 000000000000000230"0"00"
"1"1204"0"010006021"45695"0"00"20240524" 000000000000030562"0"00"
"1"1204"0"010006021"45698"0"00"20240524" 000000000000030562"0"00"
"1"1204"0"010006026"40625"0"00"20240524" 000000000000006221"0"00"
"1"1204"0"010006027"07000"0"00"20240524" 000000000000000629"2"00"
"1"1204"0"010006027"08006"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"010006052"05921"0"00"20240524" 000000000000135675"0"00"
"1"1204"0"010006052"05923"0"00"20240524" 000000000000044584"0"00"
"1"1204"0"010006052"05927"0"00"20240524" 000000000000012618"0"00"
"1"1204"0"010006060"00859"0"00"20240524" 000000000000000718"0"00"
"1"1204"0"010006060"05921"0"00"20240524" 000000000000046644"0"00"
"1"1204"0"010006060"05927"0"00"20240524" 000000000000003471"0"00"
"1"1204"0"010006060"07000"0"00"20240524" 000000000000002122"2"00"
"1"1204"0"010006201"10000"0"00"20240524" 000000000000000038"0"00"
"1"1204"0"010006310"00717"0"00"20240524" 000000000000019607"0"00"
"1"1204"0"010006349"10000"0"00"20240524" 000000000000037347"0"00"
"1"1204"0"010006459"05921"0"00"20240524" 000000000000014404"0"00"
"1"1204"0"010006459"05927"0"00"20240524" 000000000000000086"0"00"
"1"1204"0"500000005"09179"0"00"20240524" 000000000232762870"0"00"
"1"1204"0"500000005"09180"0"00"20240524" 000000000003986573"0"00"
"1"1204"0"500000005"09241"0"00"20240524" 000000006120000000"0"00"
"1"1204"0"500000005"09242"0"00"20240524" 000000000015000000"0"00"
"1"1204"0"500000005"09248"0"00"20240524" 000000000001000000"0"00"
"1"1204"0"500000005"09250"0"00"20240524" 000000000164128229"0"00"
"1"1204"0"500000005"09257"0"00"20240524" 000000000004000000"0"00"
"1"1204"0"500000005"45696"0"00"20240524" 000000000000077104"0"00"
"1"1204"0"500000005"57081"0"00"20240524" 000000000000000449"0"00"
"1"1204"0"500000005"81086"0"00"20240524" 000000000000005000"0"00"
"1"1204"0"500000024"02225"0"00"20240524" 000000000000000078"0"00"
"1"1204"0"500000024"02702"0"00"20240524" 000000000000000078"0"00"
"1"1204"0"500000024"02784"0"00"20240524" 000000000000000078"0"00"
"1"1204"0"500000024"02827"0"00"20240524" 000000000000000078"0"00"
"1"1204"0"500000082"00807"0"00"20240524" 000000000000000416"0"00"
"1"1204"0"500000082"06000"0"00"20240524" 000000000000068674"2"00"
"1"1204"0"500000082"07000"0"00"20240524" 000000000000000689"2"00"
"1"1204"0"500000082"81086"0"00"20240524" 000000000000000240"0"00"
"1"1204"0"500000082"81088"0"00"20240524" 000000000000000099"0"00"
"1"1204"0"500000141"00094"0"00"20240524" 000000000000000182"0"00"
"1"1204"0"500000141"00111"0"00"20240524" 000000000000000220"0"00"
"1"1204"0"500000141"00457"0"00"20240524" 000000000000003796"0"00"
"1"1204"0"500000141"00534"0"00"20240524" 000000000000001240"0"00"
"1"1204"0"500000141"00807"0"00"20240524" 000000000000000260"0"00"
"1"1204"0"500000141"00839"0"00"20240524" 000000000000001040"0"00"
"1"1204"0"500000141"05921"0"00"20240524" 000000000000004794"0"00"
"1"1204"0"500000141"05927"0"00"20240524" 000000000000000179"0"00"
"1"1204"0"500000141"07000"0"00"20240524" 000000000004414474"2"00"
"1"1204"0"500000141"08000"0"00"20240524" 000000000004451859"2"00"
"1"1204"0"500000141"40290"0"00"20240524" 000000000000062420"0"00"
"1"1204"0"500000141"45695"0"00"20240524" 000000000000209225"0"00"
"1"1204"0"500000141"45698"0"00"20240524" 000000000000209225"0"00"
"1"1204"0"500000141"70167"0"00"20240524" 000000000000000120"0"00"
"1"1204"0"500000141"71090"0"00"20240524" 000000000000018669"0"00"
"1"1204"0"500000141"71092"0"00"20240524" 000000000000022907"0"00"
"1"1204"0"500000141"71274"0"00"20240524" 000000000000000526"0"00"
"1"1204"0"500000141"81086"0"00"20240524" 000000000000000150"0"00"
"1"1204"0"500000141"81088"0"00"20240524" 000000000000000121"0"00"
"1"1204"0"500000141"81090"0"00"20240524" 000000000000003670"0"00"
"1"1204"0"500000141"81092"0"00"20240524" 000000000000000089"0"00"
"1"1204"0"500000141"81274"0"00"20240524" 000000000000000090"0"00"
"1"1204"0"500000149"00839"0"00"20240524" 000000000000000247"0"00"
"1"1204"0"500000149"00991"0"00"20240524" 000000000000000033"0"00"
"1"1204"0"500000149"05924"0"00"20240524" 000000000000001584"0"00"
"1"1204"0"500000149"07000"0"00"20240524" 000000000000071765"2"00"
"1"1204"0"500000149"08000"0"00"20240524" 000000000000019783"2"00"
"1"1204"0"500000149"45695"0"00"20240524" 000000000000002883"0"00"
"1"1204"0"500000149"45698"0"00"20240524" 000000000000002883"0"00"
"1"1204"0"500000149"45701"0"00"20240524" 000000000000001584"0"00"
"1"1204"0"500000149"70167"0"00"20240524" 000000000000000166"0"00"
"1"1204"0"500000149"81088"0"00"20240524" 000000000000000014"0"00"
"1"1204"0"500000149"81090"0"00"20240524" 000000000000000024"0"00"
"1"1204"0"500000149"81092"0"00"20240524" 000000000000000021"0"00"
"1"1204"0"500000161"02225"0"00"20240524" 000000000000010357"0"00"
"1"1204"0"500000161"02702"0"00"20240524" 000000000000010357"0"00"
"1"1204"0"500000161"02784"0"00"20240524" 000000000000010357"0"00"
"1"1204"0"500000161"02827"0"00"20240524" 000000000000010357"0"00"
"1"1204"0"500000210"06000"0"00"20240524" 000000000000001466"2"00"
"1"1204"0"500000210"44700"0"00"20240524" 000000000000000004"0"00"
"1"1204"0"500000306"00386"0"00"20240524" 000000000000000800"0"00"
"1"1204"0"500000306"00457"0"00"20240524" 000000000000002305"0"00"
"1"1204"0"500000306"00807"0"00"20240524" 000000000000000462"0"00"
"1"1204"0"500000306"06000"0"00"20240524" 000000000000114157"2"00"
"1"1204"0"500000306"07000"0"00"20240524" 000000000000000773"2"00"
"1"1204"0"500000306"08000"0"00"20240524" 000000000000057205"2"00"
"1"1204"0"500000306"40620"0"00"20240524" 000000000000000580"0"00"
"1"1204"0"500000306"81086"0"00"20240524" 000000000000000268"0"00"
"1"1204"0"500000306"81088"0"00"20240524" 000000000000000111"0"00"
"1"1204"0"500000316"05921"0"00"20240524" 000000000000006467"0"00"
"1"1204"0"500000316"05927"0"00"20240524" 000000000000000481"0"00"
"1"1204"0"500000323"06000"0"00"20240524" 000000000000001143"2"00"
"1"1204"0"500000323"44700"0"00"20240524" 000000000000000004"0"00"
"1"1204"0"500000400"00733"0"00"20240524" 000000000000037429"0"00"
"1"1204"0"500000416"06000"0"00"20240524" 000000000000000905"2"00"
"1"1204"0"500000416"40620"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500000433"02700"0"00"20240524" 000000000000402429"0"00"
"1"1204"0"500000433"02779"0"00"20240524" 000000000000402429"0"00"
"1"1204"0"500000433"02822"0"00"20240524" 000000000000402429"0"00"
"1"1204"0"500000435"00480"0"00"20240524" 000000000000000632"0"00"
"1"1204"0"500000451"06000"0"00"20240524" 000000000000323396"2"00"
"1"1204"0"500000451"40620"0"00"20240524" 000000000000000466"0"00"
"1"1204"0"500000461"06000"0"00"20240524" 000000000000399375"2"00"
"1"1204"0"500000461"40620"0"00"20240524" 000000000000000580"0"00"
"1"1204"0"500000474"02700"0"00"20240524" 000000000000007179"0"00"
"1"1204"0"500000474"02701"0"00"20240524" 000000000000005340"0"00"
"1"1204"0"500000474"02779"0"00"20240524" 000000000000007179"0"00"
"1"1204"0"500000474"02780"0"00"20240524" 000000000000005340"0"00"
"1"1204"0"500000474"02822"0"00"20240524" 000000000000007179"0"00"
"1"1204"0"500000474"02823"0"00"20240524" 000000000000005340"0"00"
"1"1204"0"500000484"00094"0"00"20240524" 000000000000000082"0"00"
"1"1204"0"500000484"00571"0"00"20240524" 000000000000000548"0"00"
"1"1204"0"500000484"00611"0"00"20240524" 000000000000000756"0"00"
"1"1204"0"500000484"00807"0"00"20240524" 000000000000000784"0"00"
"1"1204"0"500000484"06000"0"00"20240524" 000000000000070173"2"00"
"1"1204"0"500000484"07000"0"00"20240524" 000000000000001322"2"00"
"1"1204"0"500000484"40620"0"00"20240524" 000000000000000580"0"00"
"1"1204"0"500000484"44700"0"00"20240524" 000000000000000004"0"00"
"1"1204"0"500000484"81086"0"00"20240524" 000000000000000456"0"00"
"1"1204"0"500000484"81088"0"00"20240524" 000000000000000190"0"00"
"1"1204"0"500000492"06000"0"00"20240524" 000000000000002009"2"00"
"1"1204"0"500000492"44700"0"00"20240524" 000000000000000004"0"00"
"1"1204"0"500000529"06000"0"00"20240524" 000000000000160138"2"00"
"1"1204"0"500000529"40620"0"00"20240524" 000000000000000230"0"00"
"1"1204"0"500000536"06000"0"00"20240524" 000000000000000086"1"00"
"1"1204"0"500000536"40620"0"00"20240524" 000000000000000005"0"00"
"1"1204"0"500000546"06000"0"00"20240524" 000000000000011322"2"00"
"1"1204"0"500000546"40620"0"00"20240524" 000000000000000466"0"00"
"1"1204"0"500000567"06000"0"00"20240524" 000000000000004614"2"00"
"1"1204"0"500000567"40620"0"00"20240524" 000000000000000005"0"00"
"1"1204"0"500000588"00007"0"00"20240524" 000000000000001618"0"00"
"1"1204"0"500000588"00204"0"00"20240524" 000000000000002384"0"00"
"1"1204"0"500000588"00457"0"00"20240524" 000000000000000310"0"00"
"1"1204"0"500000588"00611"0"00"20240524" 000000000000001964"0"00"
"1"1204"0"500000588"08000"0"00"20240524" 000000000002284324"2"00"
"1"1204"0"500000594"00807"0"00"20240524" 000000000000000462"0"00"
"1"1204"0"500000594"05924"0"00"20240524" 000000000000070460"0"00"
"1"1204"0"500000594"05927"0"00"20240524" 000000000000000044"0"00"
"1"1204"0"500000594"07000"0"00"20240524" 000000000000000773"2"00"
"1"1204"0"500000594"08000"0"00"20240524" 000000000000272349"2"00"
"1"1204"0"500000594"45701"0"00"20240524" 000000000000070460"0"00"
"1"1204"0"500000594"81086"0"00"20240524" 000000000000000268"0"00"
"1"1204"0"500000594"81088"0"00"20240524" 000000000000000111"0"00"
"1"1204"0"500000601"06000"0"00"20240524" 000000000000139139"2"00"
"1"1204"0"500000601"40620"0"00"20240524" 000000000000000466"0"00"
"1"1204"0"500000624"06000"0"00"20240524" 000000000000101681"2"00"
"1"1204"0"500000624"40620"0"00"20240524" 000000000000000466"0"00"
"1"1204"0"500000629"00807"0"00"20240524" 000000000000000231"0"00"
"1"1204"0"500000629"06000"0"00"20240524" 000000000000011577"2"00"
"1"1204"0"500000629"07000"0"00"20240524" 000000000000000379"2"00"
"1"1204"0"500000629"40620"0"00"20240524" 000000000000000230"0"00"
"1"1204"0"500000629"81086"0"00"20240524" 000000000000000133"0"00"
"1"1204"0"500000629"81088"0"00"20240524" 000000000000000055"0"00"
"1"1204"0"500000631"06000"0"00"20240524" 000000000000399375"2"00"
"1"1204"0"500000631"40620"0"00"20240524" 000000000000000580"0"00"
"1"1204"0"500000651"02225"0"00"20240524" 000000000000000775"0"00"
"1"1204"0"500000651"02702"0"00"20240524" 000000000000000775"0"00"
"1"1204"0"500000651"02784"0"00"20240524" 000000000000000775"0"00"
"1"1204"0"500000651"02827"0"00"20240524" 000000000000000775"0"00"
"1"1204"0"500000669"00807"0"00"20240524" 000000000000000231"0"00"
"1"1204"0"500000669"07000"0"00"20240524" 000000000000000379"2"00"
"1"1204"0"500000669"08000"0"00"20240524" 000000000000136174"2"00"
"1"1204"0"500000669"81086"0"00"20240524" 000000000000000133"0"00"
"1"1204"0"500000669"81088"0"00"20240524" 000000000000000055"0"00"
"1"1204"0"500000686"08000"0"00"20240524" 000000000000094681"2"00"
"1"1204"0"500000705"00807"0"00"20240524" 000000000000000231"0"00"
"1"1204"0"500000705"07000"0"00"20240524" 000000000000000379"2"00"
"1"1204"0"500000705"08000"0"00"20240524" 000000000000136174"2"00"
"1"1204"0"500000705"81086"0"00"20240524" 000000000000000133"0"00"
"1"1204"0"500000705"81088"0"00"20240524" 000000000000000055"0"00"
"1"1204"0"500000752"00807"0"00"20240524" 000000000000000231"0"00"
"1"1204"0"500000752"07000"0"00"20240524" 000000000000000379"2"00"
"1"1204"0"500000752"08000"0"00"20240524" 000000000000136174"2"00"
"1"1204"0"500000752"81086"0"00"20240524" 000000000000000133"0"00"
"1"1204"0"500000752"81088"0"00"20240524" 000000000000000055"0"00"
"1"1204"0"500000776"00807"0"00"20240524" 000000000000000462"0"00"
"1"1204"0"500000776"07000"0"00"20240524" 000000000000000773"2"00"
"1"1204"0"500000776"08000"0"00"20240524" 000000000000272349"2"00"
"1"1204"0"500000776"81086"0"00"20240524" 000000000000000268"0"00"
"1"1204"0"500000776"81088"0"00"20240524" 000000000000000111"0"00"
"1"1204"0"500000805"08000"0"00"20240524" 000000000000136174"2"00"
"1"1204"0"500000805"45698"0"00"20240524" 000000000000024450"0"00"
"1"1204"0"500000835"00807"0"00"20240524" 000000000000000462"0"00"
"1"1204"0"500000835"07000"0"00"20240524" 000000000000000773"2"00"
"1"1204"0"500000835"08000"0"00"20240524" 000000000000272349"2"00"
"1"1204"0"500000835"81086"0"00"20240524" 000000000000000268"0"00"
"1"1204"0"500000835"81088"0"00"20240524" 000000000000000111"0"00"
"1"1204"0"500000849"00807"0"00"20240524" 000000000000000231"0"00"
"1"1204"0"500000849"07000"0"00"20240524" 000000000000000379"2"00"
"1"1204"0"500000849"08000"0"00"20240524" 000000000000136174"2"00"
"1"1204"0"500000849"81086"0"00"20240524" 000000000000000133"0"00"
"1"1204"0"500000849"81088"0"00"20240524" 000000000000000055"0"00"
"1"1204"0"500000857"08000"0"00"20240524" 000000000000107571"2"00"
"1"1204"0"500000897"00807"0"00"20240524" 000000000000000231"0"00"
"1"1204"0"500000897"07000"0"00"20240524" 000000000000000379"2"00"
"1"1204"0"500000897"08000"0"00"20240524" 000000000000013022"2"00"
"1"1204"0"500000897"81086"0"00"20240524" 000000000000000133"0"00"
"1"1204"0"500000897"81088"0"00"20240524" 000000000000000055"0"00"
"1"1204"0"500000899"00807"0"00"20240524" 000000000000000462"0"00"
"1"1204"0"500000899"07000"0"00"20240524" 000000000000000773"2"00"
"1"1204"0"500000899"08000"0"00"20240524" 000000000000272349"2"00"
"1"1204"0"500000899"81086"0"00"20240524" 000000000000000268"0"00"
"1"1204"0"500000899"81088"0"00"20240524" 000000000000000111"0"00"
"1"1204"0"500000912"07000"0"00"20240524" 000000000000000721"2"00"
"1"1204"0"500000912"81086"0"00"20240524" 000000000000000186"0"00"
"1"1204"0"500000912"81088"0"00"20240524" 000000000000000111"0"00"
"1"1204"0"500000925"00807"0"00"20240524" 000000000000000231"0"00"
"1"1204"0"500000925"07000"0"00"20240524" 000000000000000379"2"00"
"1"1204"0"500000925"08000"0"00"20240524" 000000000000136174"2"00"
"1"1204"0"500000925"81086"0"00"20240524" 000000000000000133"0"00"
"1"1204"0"500000925"81088"0"00"20240524" 000000000000000055"0"00"
"1"1204"0"500000934"00807"0"00"20240524" 000000000000000231"0"00"
"1"1204"0"500000934"07000"0"00"20240524" 000000000000000379"2"00"
"1"1204"0"500000934"08000"0"00"20240524" 000000000000136174"2"00"
"1"1204"0"500000934"81086"0"00"20240524" 000000000000000133"0"00"
"1"1204"0"500000934"81088"0"00"20240524" 000000000000000055"0"00"
"1"1204"0"500000943"00807"0"00"20240524" 000000000000000231"0"00"
"1"1204"0"500000943"07000"0"00"20240524" 000000000000000379"2"00"
"1"1204"0"500000943"08000"0"00"20240524" 000000000000136174"2"00"
"1"1204"0"500000943"81086"0"00"20240524" 000000000000000133"0"00"
"1"1204"0"500000943"81088"0"00"20240524" 000000000000000055"0"00"
"1"1204"0"500000945"00807"0"00"20240524" 000000000000000462"0"00"
"1"1204"0"500000945"07000"0"00"20240524" 000000000000000773"2"00"
"1"1204"0"500000945"08000"0"00"20240524" 000000000000272349"2"00"
"1"1204"0"500000945"81086"0"00"20240524" 000000000000000268"0"00"
"1"1204"0"500000945"81088"0"00"20240524" 000000000000000111"0"00"
"1"1204"0"500000947"00807"0"00"20240524" 000000000000000462"0"00"
"1"1204"0"500000947"07000"0"00"20240524" 000000000000000773"2"00"
"1"1204"0"500000947"08000"0"00"20240524" 000000000000272349"2"00"
"1"1204"0"500000947"81086"0"00"20240524" 000000000000000268"0"00"
"1"1204"0"500000947"81088"0"00"20240524" 000000000000000111"0"00"
"1"1204"0"500000977"00807"0"00"20240524" 000000000000000231"0"00"
"1"1204"0"500000977"07000"0"00"20240524" 000000000000000379"2"00"
"1"1204"0"500000977"08000"0"00"20240524" 000000000000136174"2"00"
"1"1204"0"500000977"81086"0"00"20240524" 000000000000000133"0"00"
"1"1204"0"500000977"81088"0"00"20240524" 000000000000000055"0"00"
"1"1204"0"500000995"08000"0"00"20240524" 000000000000125717"2"00"
"1"1204"0"500001009"00508"0"00"20240524" 000000000000049906"0"00"
"1"1204"0"500001009"08000"0"00"20240524" 000000000000136174"2"00"
"1"1204"0"500001043"00807"0"00"20240524" 000000000000000462"0"00"
"1"1204"0"500001043"07000"0"00"20240524" 000000000000000773"2"00"
"1"1204"0"500001043"81086"0"00"20240524" 000000000000000268"0"00"
"1"1204"0"500001043"81088"0"00"20240524" 000000000000000111"0"00"
"1"1204"0"500001052"00807"0"00"20240524" 000000000000000462"0"00"
"1"1204"0"500001052"07000"0"00"20240524" 000000000000000773"2"00"
"1"1204"0"500001052"08000"0"00"20240524" 000000000000272349"2"00"
"1"1204"0"500001052"81086"0"00"20240524" 000000000000000268"0"00"
"1"1204"0"500001052"81088"0"00"20240524" 000000000000000111"0"00"
"1"1204"0"500001053"00710"0"00"20240524" 000000000000000277"0"00"
"1"1204"0"500001053"00807"0"00"20240524" 000000000000000462"0"00"
"1"1204"0"500001053"07000"0"00"20240524" 000000000000000773"2"00"
"1"1204"0"500001053"81086"0"00"20240524" 000000000000000268"0"00"
"1"1204"0"500001053"81088"0"00"20240524" 000000000000000111"0"00"
"1"1204"0"500001062"00807"0"00"20240524" 000000000000000924"0"00"
"1"1204"0"500001062"07000"0"00"20240524" 000000000000001555"2"00"
"1"1204"0"500001062"08000"0"00"20240524" 000000000000544699"2"00"
"1"1204"0"500001062"81086"0"00"20240524" 000000000000000537"0"00"
"1"1204"0"500001062"81088"0"00"20240524" 000000000000000223"0"00"
"1"1204"0"500001067"08000"0"00"20240524" 000000000000000001"2"00"
"1"1204"0"500001072"00807"0"00"20240524" 000000000000000462"0"00"
"1"1204"0"500001072"07000"0"00"20240524" 000000000000000773"2"00"
"1"1204"0"500001072"81086"0"00"20240524" 000000000000000268"0"00"
"1"1204"0"500001072"81088"0"00"20240524" 000000000000000111"0"00"
"1"1204"0"500001086"00807"0"00"20240524" 000000000000000231"0"00"
"1"1204"0"500001086"07000"0"00"20240524" 000000000000000379"2"00"
